,BURDEN
2959,-0.003607269875058966
1378,0.04091277248849612
5178,-0.017069168253375094
8097,-0.04753766295923634
7853,-0.10550714620246351
6745,-0.08438994312584233
5177,-0.18360579845395147
4412,-0.02278465832223049
2387,0.07281709144693413
7520,-0.06512544936577334
2323,0.26821607460205155
3830,-0.049826471357903954
209,0.009855149501178884
3868,0.15817247671261753
7186,-0.08866305366153931
6306,0.1205122965102284
8709,-0.04745910959470348
6613,-0.029160301602878136
6110,0.01267669586216752
7439,-0.011110121303585074
8273,-0.03334498236096932
2408,0.243737697149358
2473,-0.0783622121584219
2626,-0.06563841090822173
7167,-0.037819330398707204
6393,-0.026653190144678283
8529,0.2030496318813193
6120,-0.07905572641121066
4052,-0.298912404613921
2339,-0.04741534303809619
6533,-0.03786402581890433
5182,0.0036351864167850634
443,0.076588431941228
3746,0.701946805745331
6629,0.03745088878347125
7257,0.0450419684114827
2289,-0.030449622401827546
2434,-0.0330159883688983
8615,0.18247369380726564
6384,-0.04723188460829578
1710,-0.09074792154033644
3605,-0.07628028240691248
4822,-0.02905524404378304
5223,0.06413500211137124
6647,-0.24948735921967982
4722,-0.05764466013507281
4275,-0.04527502365176536
6439,-0.0738996961554787
2835,-0.012815505932110692
3767,0.07935374427503028
7587,-0.012190791816356905
3053,-0.01963951662389339
3960,-0.006618690864248933
5284,-0.014122161860136928
3577,-0.047929610760087074
5179,-0.021460794108151562
158,-0.0004980405442929214
6127,-0.05792625272193961
3794,-0.06263047198859453
7878,0.043100649598262375
6416,0.006087612349442467
4951,-0.014126545357788234
1786,-0.02343007943726058
3250,-0.0559417083746441
5318,0.026678969851958334
3983,-0.07442275060976741
6719,0.05098133849468775
3795,-0.07035649722617678
5982,-0.00974261046302214
1828,-0.05614928909854511
953,0.00023471234990966872
8758,-0.01255909591203197
4333,-0.011706198381222915
7451,-0.02452363468459194
4919,-0.03638102165383629
2985,-0.0061641671094142675
8698,0.005089858496688221
2806,-0.05171319272931027
66,-0.031023944776217574
4719,0.06556823053051308
7659,-0.011322543226642223
4616,-0.058727579766758894
8214,0.0022794845396344604
8302,-0.006659432249840058
4543,-0.12596946369345488
7946,0.00861982054754841
8722,-0.021479916697673435
1546,0.025115991741643334
7141,0.24877265198422605
4258,-0.06724240214114732
781,-0.07343587956679766
1757,-0.041875009879914396
6345,-0.04954073354021615
2838,0.01005338644387252
2380,-0.035428093659196254
1775,-0.034180270680580924
8577,-0.1463458196504937
3587,0.37671250122636435
8301,-0.22535243105496897
7098,-0.0025554753801908803
6742,-0.03402870637386532
5554,-0.03878208400466729
1254,-0.46466020510469086
4707,0.19312546126990937
1758,-0.048452620133582015
4340,0.010050179310705745
3049,0.014686765221433667
4669,0.18577465593361708
2627,0.8091560314316226
300,-0.008166582167404318
6390,-0.03555402303073521
2656,-0.05684445155609727
2684,-0.09059250800672453
2776,0.06366674832654323
3947,-0.05211266181326987
2980,-0.02094586062841043
8856,-0.025137317865229603
529,0.04257974918789978
8215,0.12794197809106594
2543,-0.005509217023017592
366,-0.01135688153837941
3174,0.021777701244164116
6772,0.015640913153649877
3132,-0.030270209504093926
4791,-0.1373286788842814
3610,0.696997302125101
1281,-0.02937698834062827
6069,0.012035724376690149
4890,-0.01590805543216156
6277,0.17188913047700882
2016,-0.02035336014101409
5425,0.023150055858420504
7892,0.024637099549061958
3422,-0.05628119753846682
700,-0.01594168883553221
8465,0.007318266546736812
240,-0.06635817242777817
8069,-0.008560392200285524
5916,-8.685430708156583e-05
4666,-0.04188295250228499
5310,-0.03157874339459142
2491,-0.16499425903079043
6592,0.06976682198097128
677,-0.0309892343834057
1818,0.045674149746126796
1111,-0.018969151545005752
3179,-0.049347903162439866
6988,-0.018787371793890756
7150,-0.05914886677081069
4,-0.016359022699392323
422,-0.04125152055421494
6064,0.005178657474994075
6821,-0.06821283351566591
7777,0.046098851843405175
3076,0.053974808256990525
3971,-0.01222635519744674
2853,-0.035817660592720874
582,-0.025624442090081183
310,-0.005501943127391329
3515,-0.08228832901307498
5161,0.1152552668141118
4217,-0.1468078854819882
5281,0.3689747131284592
148,0.36863040358936316
7535,-0.019018061869747124
7292,0.051656940143078894
3827,-0.09709175739260362
5936,-0.028746877154164754
2038,-0.03235321422298339
1303,-0.16796663304681675
5120,0.06728155324256169
7488,-0.02018155271422034
5462,-0.02009189117129545
6565,-0.03944723039213696
4537,-0.11122418314622703
7588,-0.0026362823619215936
6299,-0.05483961849344235
2357,-0.046642228143617355
2587,0.30537126246984747
508,-0.09023639550239221
2003,-0.0029322153325691824
2230,-0.049857654059912465
595,0.262547968274197
5986,-0.020499001283097763
5480,0.11446923880999044
4301,-0.1202968255001684
5237,-0.033620741117078606
4329,-0.012129135059976301
7364,-0.04425864172456176
1776,-0.03603689293938467
2514,-0.023068376589092998
6220,-0.01383452164004375
7960,-0.0152239578836562
1245,-0.10250899417623265
2625,-0.012459459294085498
1043,-0.02173135667554174
1668,0.007012586197550075
2951,0.036359012946408864
8135,0.21685267169280426
