,BURDEN
19972,0.06515593589029335
7550,-0.0015523482630204477
40857,0.001318277636637659
39978,-0.0026639496979554422
35114,0.006317023478113512
13204,-0.030506477052183824
27601,6.643016997908563e-05
18665,-0.029625598315481394
27125,-0.013422607050419803
37296,-0.0013850656641879594
21156,-0.0023542755821194545
44965,-0.005722946459686247
31443,-0.011680946186566912
28394,0.19794189776436572
18012,-0.005084037354790784
2431,0.016801621455038107
27776,0.7957862367198858
15325,-0.019912147045282477
11635,0.09785149649743478
43070,-0.008859549901644725
2488,-0.01153404282868928
34502,-0.0025733000249549623
34395,-0.027401158336431086
4524,-0.0013463838622249681
24733,0.0168584958516685
18276,0.0014968678626651535
13483,-0.003243012113416821
37846,-0.02074664483005625
8837,-0.04743954474117856
20683,-0.0038741090230480805
40572,-0.011747326642412135
36532,-0.014641210580259814
38062,-0.004200354084590359
10709,-0.003863738095238138
16097,-0.0012746085322719383
37613,0.001398556529391387
13158,-0.009262989129880973
26580,-0.021234576240431166
26869,-0.015771100178752932
20239,-0.01748630094860072
39173,0.017640400394495215
19400,-0.013817275924320076
13658,-0.017662428634862264
16222,-0.039040883520164556
31964,-0.008038452017725281
44385,-0.03020727002351751
29208,-0.06709537674093242
37050,-0.027477035790206418
38783,-0.0034520224952968373
6623,-0.01773798973335742
11146,-0.1084632855299528
10292,-0.010322995831424035
31577,-0.004447049769833067
25082,-0.07410790909356425
9176,0.004959789836356334
36564,-0.00653415233494431
41915,-0.011159716652176473
9443,-0.025972915431583195
19156,-0.004978468304199523
29895,-0.007534363748254028
31402,0.03840577106473425
10814,-0.1423351293668489
25109,0.0015966841744747065
19919,-0.012990482975121405
40192,0.2042537377660481
26621,-0.00011526499701700749
4936,0.04377257055682686
29791,-0.00022323583902074048
30437,-0.0049293278403669295
30814,0.0026403731211251044
33269,0.11912285210774604
30708,-0.008671947292496138
4777,-0.0021345956623825433
24938,-0.01859388118709765
25679,-0.06652164707275598
29641,0.0030300013661899647
16077,-0.024245833535799947
29509,-0.06765605777494507
23263,-0.019871089799428726
32529,0.005173387133670819
12683,-0.020974828668935637
10078,0.002139814993121908
13175,-0.036458486191092564
23067,-0.041701890070630715
42325,-0.07435023828764337
39862,-0.053899349756823915
40045,-0.07946300992254363
10970,-0.2719750127685605
38949,-0.08560701704190042
32858,-0.006467288713785739
6025,0.011068121934466046
28341,-1.2040884303315957e-05
5660,-0.03181092314544412
26694,-0.0075098982712426855
29122,-0.007282308757559652
32242,-0.01314410052965671
20007,-0.08790686626425381
8543,-0.008405206505624404
41237,0.00010792817916995684
23851,-0.014763927523262867
26465,-0.013202936998238787
23648,-0.010301824989552706
39441,0.013521013309958613
42658,-0.02153516656529414
37972,-0.04055601711887201
32489,-0.0072914811986765325
27737,-0.002741374755437412
30005,-0.05319218100835383
20600,-0.013177081250112669
28935,-0.006672791170950834
4675,-0.01821630499533381
41918,-0.00024778410946509066
42899,0.0014373973998238754
39712,-0.016776546255114485
36185,-0.004708149429180353
28802,0.021496385878565533
24122,-0.0017916038917155097
9514,-0.015515494444421154
25582,-0.0075209559036295975
4883,-0.007069070254767027
16092,-0.006967412171954464
41978,0.008347026631596283
10954,-0.011020029196336514
37647,-0.026061671661217055
16094,0.0050407471069159535
24675,-0.00954569859654094
6814,0.0031135655284510247
10876,-0.02511160020418819
14580,-0.009008508242390072
25319,-0.02722250114281787
32211,-0.010424539156134921
27335,-0.008795691016702741
33220,0.005330253510932553
18885,-0.021843890097657664
11176,-0.005276157894368989
5418,0.06018361163476882
26452,-0.013452969531809807
36350,-0.011474691933481149
37987,-0.0091571082977071
4127,-0.0023388753793307793
28765,-0.03848118244773947
31235,0.004038019626393004
22139,-0.08522439721829146
20097,-0.04117443343189617
33295,0.006562291864646533
8038,-0.054328175069570175
11719,-0.06249804629822873
27240,0.0028596534080859506
10612,-0.011759086998466006
6864,-0.35776985393685046
503,0.0004164679614353517
12502,-0.03240981049674334
31417,0.0037988242167443648
20010,-0.03725631229368805
1510,0.006385151335549719
22469,-0.01184228252624284
21501,0.005854667699806693
26541,-0.01322186731699106
3266,-0.0008689376486377687
23355,-0.010063609788392484
43829,0.007136854107983667
27385,-0.008215156435748598
40042,0.012008575792720272
33935,-0.02162860660777045
38110,-0.029016237854555656
20969,-0.014475854743006045
9206,-0.005742270782207223
2004,-0.03724803619874599
11987,-0.10457185750935323
39733,-0.06270704221890999
41175,-0.04976534985461595
4485,0.012870400638505489
6211,0.17055557857261422
23966,0.01043920016085513
42828,-0.0031241060271598106
23809,-0.06053271909978524
1186,-0.011958572018243206
32921,0.020032905365654108
9984,-0.0023226149964138895
5986,-0.00011105671183690713
6298,-0.12463678623824993
35726,0.006118056604089789
24830,-0.04196337197833659
36031,0.012931000924665745
14185,-0.01431441031535785
11060,0.008638876403117599
24062,-0.020062543661535676
3473,-0.004199795607685984
2056,-0.016318364238889327
8256,-0.04429049225520079
23235,-0.05235355437321683
31817,0.08875177498410544
32840,0.0024673607089709185
31495,-0.03465218450145845
37696,0.0004978534307332402
40747,-0.00011427033279180245
32182,-0.009545489999582914
12559,0.020281805922829896
6496,0.021882516410192704
5348,0.0016303020824295286
36285,0.027786409768419146
20643,-0.006787174721433659
26350,-0.018029430391672163
34699,-0.008032858929186482
4297,-0.006078766433118752
20759,0.015548086823071516
34264,0.009292471137778528
5207,-0.008329828725074368
28020,-0.09089001138143352
41364,0.008628268675679326
841,-0.032048156740167505
7316,0.027587552963774728
17171,-0.04048966983523736
29920,-0.007209308193482696
14793,-0.012536819762496182
26953,-0.01064998054989491
14645,-0.0480395339639671
41260,0.0005307774552660433
39179,-0.004505229578507174
8386,-0.006847255858659277
42398,0.005695831483790548
29073,-0.01768484723962794
38076,-0.005603502193452823
28864,-0.012872034128575155
43328,1.9906244208993396e-05
6662,-0.001933214884009847
34378,0.01856316126622711
36323,-0.028383287644916225
17392,-0.004763055483084512
5782,-0.00383148880604218
40986,0.029296912191564516
11349,-0.09270441760711634
16955,0.005282960335846534
36487,-0.004224751089544055
19087,-0.011191685465493397
8821,-0.021668874766641685
3947,0.032777663647662596
10944,-0.1398815443989573
9329,-0.0023153744249104283
44670,-0.00027486479400977426
31695,-0.0033044072385415776
24541,-0.058876850690845015
11301,-0.00898504598325652
32151,-0.015560188051118473
35971,-0.022711123630299965
12406,0.022048577736530753
2677,0.00629255572047744
32772,-0.007912085901705387
23084,-0.002857863230371894
39199,-0.12506327091636044
6835,-0.03411802695629121
21044,-0.02308835724981097
8873,-0.04103589181730924
15682,-0.01498316143584049
31796,-0.0010170425390957378
5760,0.0024871266912335904
8774,-0.026296652848752433
12497,-0.02343268225650428
34,0.10791482319172618
43620,0.004230860740072291
33258,-0.013426834324203038
27214,0.001404668628459449
18588,0.0024005389217687245
2611,0.06940472592961283
13520,-0.026090446486895076
32924,-0.009963647331654182
32157,0.004419247463143726
40836,0.011285563576161034
17062,0.01021856307932209
11657,-0.005061130721747076
20377,-0.0011524746307011932
34305,0.019075345734757873
26805,0.09962221421509765
7235,0.015134708933206203
18816,-0.03159874210990021
13578,0.0047588552360117095
24616,-0.002080998892299391
39011,0.0033953957498097723
10783,0.0035167296857277694
5310,-0.003985528958272687
23233,-0.017136180800418472
36280,-0.006536636103965491
29863,0.0024364090484330497
2953,-0.002864253746905481
42496,-0.021319540212793663
24272,-0.014796671794042884
40990,0.03758346331572948
5421,-0.005322087544297319
16948,-0.004899102760057606
36505,-0.006393165027866354
32554,0.03414636087774897
37428,-0.02609896868714144
943,-0.014593522665691791
43129,0.0011181123418618592
35775,-0.012544805547031234
30849,-0.02232982749799077
11405,-0.12149138098675204
42441,-0.006251384771734647
33727,0.03169958985212895
44086,-0.022854307677621068
14132,-0.027977290513787365
7332,0.03970110923744197
7083,-0.02026163796380563
25691,-0.03278394286813531
15828,-0.03899739807575142
31181,-0.058811498836011715
33765,-0.0008783883861975851
35171,0.0057076459122517575
33722,-0.00154426115934405
5848,0.04887633191922425
5850,0.28083434770785876
20499,-0.0339084372412074
39133,0.011324747198110881
22066,-0.004038708033296624
29343,-0.0010510755644129836
18793,-0.0040109823275124735
43941,-0.007121891607103394
37285,-0.01382918715203553
15931,-0.03702068965991962
25652,-0.00804916552731812
2372,-0.07013874224701151
38133,-0.008741945633945584
16715,-0.002096968086462987
35209,-0.006336159601199716
22879,-0.011322646728465356
24678,0.19731006773026746
26887,0.03734231810392297
23121,-0.023534866528474238
23296,-0.028069125499114774
4252,-0.08326775244512406
19765,-0.008584688037982291
43852,-0.05514924936455441
43166,-0.010194783219150759
6323,-0.018449049834925645
9162,-0.005471956860997482
23022,0.0012420712524540793
24820,-0.028345918949818652
17777,-0.01855467734825536
18401,0.0016769638172154863
30581,-0.0071413101276393415
17749,-0.004939297251712523
16678,-0.018579611781591513
39944,0.0008446975357413802
35849,-0.018882044628201207
34087,-0.08996470102313348
18792,-0.008524611221740856
44783,-0.009417196038577932
29890,-0.008332155961221662
23914,-0.02203397789185696
25029,0.030304831206464482
38527,-0.004780385536512475
7466,-0.013427834725501823
4248,0.0029840524568734983
5059,-0.008002361625344179
9378,-0.07617241554656186
40788,0.005857233715207272
38290,0.0053379164065477346
3932,-0.013343362848657808
24615,-0.027162818608929988
39388,-0.1250318309169493
24295,-0.004510941518937883
39985,-0.0004888888886973933
7653,-0.004922336401373684
21294,0.012719079799899217
39589,0.15520533189998997
16260,-0.0037029644319233265
33762,0.0002237617707717271
1350,-0.01024431913262925
38993,-0.005211342852613515
38571,-0.00352634563153301
40591,-0.02456063156545992
18927,0.020446006699509724
25434,-0.05161987323504163
8886,-0.011992516662605165
27117,-0.022398391139930876
1796,-0.01065489072343416
16190,-0.030450456899663362
2977,-0.0004654957440753914
9101,0.0003461283430174003
22738,0.0017178021873054724
39505,-0.0015117652721193461
877,0.004697233206748752
23433,4.589302132032916e-05
42832,-0.007255326073947575
43192,-0.008979259804610297
25759,0.008446901695436132
33052,-0.018110014765121793
26637,-0.002377019912813347
19233,0.002705277081237644
10632,-0.03714764484238183
5711,0.0035157385210985194
36634,0.008417043473988028
17869,0.01540788756679247
16124,0.0034408281150320394
18447,-0.003784778531888298
19587,-0.00837700054555824
43389,-0.011207932089074165
8544,0.0003164838372341078
19614,-0.012559211285702258
23607,-0.017771648077740152
10599,-0.0012972723081122184
44479,-0.007414631412596403
40220,-0.026180945814259116
34733,-0.0073840220882613675
16645,0.005768974731143482
25866,-0.040229128877853765
18742,0.00923982699767099
10836,0.039672573507590306
38854,0.025793243729188967
273,-0.04352027991422899
36498,0.0025960728010895467
36727,0.014539993201242205
13600,-0.032900324560739505
33684,-0.01441352602098911
8009,-0.016829813027606985
1413,0.00414689695827182
26536,-0.00029531137825740406
31023,-0.00404847865476545
34605,-0.004451576101424274
1493,-0.03475952543015961
22535,-0.004453993733045964
33029,-0.03086069707763125
7457,-0.006399637023485224
27231,-0.16943468770256886
24935,-0.0036511126101297885
40590,0.021557732328119444
20855,0.005576155664441064
10727,0.07177081488431632
7715,0.03156896356715819
26507,0.08736082593459368
10837,0.017051110055469776
34660,-0.003596466840575189
14246,-0.033631223305265884
31018,-0.03386009862739524
42751,-0.007896018614028569
35652,-0.013784872113980714
39905,-0.0035056056176875038
9124,-0.019819059726836747
19392,0.1948111893091057
24375,-0.02950606149379087
40883,-0.027259871115382372
43931,-0.00791202045713501
14886,-0.035805604682612485
23960,0.054687694803262715
11320,-0.010924908424685596
4694,0.02707198665366256
597,-0.001055882963410023
22961,-0.028604500160736224
10943,-0.05309733976832239
35963,-0.007960615065564728
37020,0.0072135239628791925
32052,0.09773567998857649
44477,0.010122479087066705
9690,0.003485001529614992
27589,-0.0694505328695087
7064,0.01825444376520749
15494,0.3851455580601047
9245,-0.011479526236248028
26013,-0.07996765264645735
22982,0.011246435554280586
39339,0.0009762757899476129
9851,0.017582151966200582
40347,-0.01981136545582693
23833,-0.06288911425882318
31870,-0.010026567812654617
43812,-0.019794325790220606
8988,0.0056350836227734985
25070,-0.021489571326242893
21416,0.007580315926317208
7031,-0.007752320481770153
42827,-0.004465804556312562
10518,-0.026789153309458875
23881,-0.009343826643985972
9328,-0.001085145500232837
32619,0.00030121189891934436
32639,0.0412219638645803
30764,0.073640412980679
1176,-0.013043910652548634
30775,-0.015242577413976277
403,-0.02184453431608628
25698,-0.2981229623741635
13983,0.0018766148258209103
43799,0.0034600809141242216
29001,-0.003054822538757683
13795,-0.01090259691117101
35819,-0.020972026320996637
8402,-0.009525590657066978
31327,0.01932663576264919
4541,0.05180867592620997
20700,-0.011204469858434443
11195,-0.009260120099680432
39207,-0.004145398168268042
43963,0.014176370953035491
33837,-0.009727119078794543
39147,-0.029292915784857744
24481,-0.030643251687192355
24113,-0.015727111271827444
26842,0.0007319738424519419
8394,0.023080060849798564
16131,-0.016627092169852604
21121,-0.029351366227755214
12489,0.007801447404469093
43220,0.15020317493065183
35826,-0.003777266779385927
26512,-0.04444228743652826
35281,-0.017972511561075606
20729,0.07666343051290743
35474,-0.005261769454531074
5619,0.014766640604773618
30901,0.054956004504750466
41287,-0.004938392837159567
41924,-0.03058711665605671
6743,-0.0020497004702163604
3055,-0.008219679176816524
33309,-0.15873525467069294
32051,-0.004911001668541042
31183,-0.0035766269164610393
21195,-0.008988398676898351
21933,-0.02505075524722413
39480,-0.0445105668136858
38467,-0.02153382605174097
23639,-0.01384640378480749
17920,0.0034506621359258575
31658,0.018060941922662672
24036,-0.0006829082298729222
12548,0.0009901455136737333
17782,0.011496340196216454
28775,-0.008821363303361408
37682,-0.05632856495171638
37550,-0.018694336149969022
28367,-0.01153105778885457
40675,0.048955069502250204
4504,-0.005126018961386182
40348,-0.012057173401309053
891,-0.011716004027220395
19862,-0.01789161711662374
38055,-0.029051118017768548
13343,0.007224794996255328
187,0.0012346028584090257
12890,-0.022098848785342858
33552,-0.01144045388897158
24630,-0.005034457115084604
24171,-0.0024818590335346433
25148,-0.011510932672403773
9282,0.0030723434394961356
23186,-0.01319277233555839
2652,-0.034543468654355536
1262,-0.016440460999216845
13420,0.04226693557751482
10357,-0.004924368812517191
20286,-0.005337026142355884
34420,-0.0019553514799542926
42293,-0.008072816113047613
5540,-0.006967942256662554
30435,0.00578981100843351
38550,-0.00036904178237184837
15087,-0.0190467730331425
20116,-0.057908249410230275
28758,0.01068421424349443
7371,-0.005404490782162347
38758,0.007187938855127786
24190,-0.03986061924570848
42468,-0.0084511254615943
4351,-0.010250707151236486
32135,-0.0468669844388058
12210,0.005052781729755262
4641,-0.055162992699506856
587,-0.021468187911151685
39830,-0.012823937342571989
41204,0.03292276404171374
33355,0.006090236943624063
15487,-0.01645823921223835
18821,0.003049628637678964
42623,-0.09563943022114588
29525,-0.012673819204056164
33924,0.000795077214686999
42482,-0.006993245078875741
25812,-0.015723436531336225
16448,-0.0004477351132992774
40255,-0.04655897981608159
27379,0.004292343716791519
1832,-0.0038189471967828683
40809,-0.006049878841575922
15860,-0.06185902093706027
44312,-0.011823750263227812
28183,-0.05143731923604089
16746,-0.003521539628824781
32409,-0.004437791943564549
26922,-0.005472081451355165
3218,-0.04320889393814363
2253,-0.023060555273720758
15284,0.0012044965476321265
23277,-0.0033987043386328923
26040,-0.02201713152074683
26302,-0.002126067036650855
11042,0.007947236893234247
43456,-0.04601349133831679
22371,-0.001748562231246348
10870,0.0011949935704378967
10355,0.0029973145408313286
29146,-0.008011503486378848
16607,-0.013741289408586467
32764,0.002597574128186099
24320,-0.02292000661385258
20172,-0.0017753986812963467
38331,-0.032600208752392584
32327,-0.012548573330584782
23053,-0.007508293641032473
37497,-0.012538533850028302
27016,-0.03918979892462842
37524,-0.008721172713475656
22522,0.0034828446119524147
13302,0.00817366529664261
24669,-0.0014152323732516403
19892,0.004522925509263753
39827,-0.0072608832702381765
11950,-0.0233302058584885
21681,0.005647713715815711
25324,-0.0064837273712359395
14705,-0.008084879295528917
1898,-0.003291433186619782
39395,-0.04803436522363411
5244,-0.007624508197321515
34643,-0.016844545679361146
17324,-0.005203331298679829
2180,-0.005229460279592445
14993,0.20392915257482802
982,-0.0007560126072569603
7381,-0.019962913561076538
19667,-0.014984179206150326
9262,-0.0013444012352853245
34831,-0.015878178331701562
8542,0.004784072062927941
40569,0.0040578135196331425
28157,-0.06923421181357939
41628,0.018386624809620285
39495,-0.003333342147889551
33433,0.001376116717787798
20625,0.005101588801173784
8577,-0.007023329716594022
30752,-0.041628385709900136
28022,-0.10842813782026041
32920,-0.008978611014361537
12536,-0.012454453178520904
44140,-0.010737485808386571
32611,-0.13263478829419204
20353,-0.000419761964698305
14236,-0.005340870524387968
37397,-0.12466046079086707
13550,0.0077536138185999165
33499,-0.03429687709459391
25124,-0.05286709706973396
2615,-0.0020997958518983416
18283,-0.0030963623462704655
35660,0.010990647526664413
9373,0.36655619280399754
32667,-0.004301462629370952
34210,-0.0400347190140405
29954,0.0035343267030381043
38592,-0.4113682448983704
588,-0.004827748556661883
33302,-0.04094018651924803
30030,-0.034913118772746166
44912,-0.02538691980209124
37477,-0.06471914253521951
39655,0.02191447666557602
41571,-0.010614390063942478
40317,0.04256444660331392
27461,-0.06296540604891859
13330,-0.0028561958332564714
9161,-0.014319315322573734
28657,0.004766177176491155
9572,-0.009459977304084021
332,-0.02699540235363454
24980,-0.000989191477741562
26933,-0.022127858045921357
30502,-0.17305342662045356
16280,-0.020369976379308277
16770,0.0014624407120674941
26690,-0.02703003883770924
13802,0.010621617378497823
43536,-0.003807696680129341
26763,0.015202777275191356
14200,0.003099404217658995
3798,-0.006042527500037309
15529,0.0014437246300192039
21962,-0.005289194487592935
43161,0.001516167699921675
34559,0.006649578845547774
41114,0.0005526880489011982
10432,-0.031748836364476604
32376,0.0336842421830993
5775,0.0036504405207908944
43891,-0.0035566661043539734
10898,-0.004216628250552579
19686,-0.03219617765477441
41415,0.3366180459795738
18931,-0.0028676091041676677
9580,0.02388220123784847
17832,-0.006331541470868653
24635,0.17400042589644327
31759,-0.08503729622953428
15857,-0.11057489300806843
12144,-0.0385576127216032
33916,-1.7766542731417756e-05
12268,-0.004234259358928967
23049,-0.007501554861733491
32144,0.008577975898653181
37975,0.008311488105869805
28100,0.0018192832968353286
11942,0.025519066098362523
21764,-0.00932957434475635
11216,0.06520440910678699
16447,-0.011813655012575294
37799,0.006559698487151357
409,-0.03906962281001574
4867,-0.05422086275850846
17383,-0.0046084529022385
33225,0.0033133386035551354
15127,-0.011586359580994438
42483,0.0058922417420336215
31955,-0.02653022823576939
43675,-0.018980135165804685
7359,-0.004442773217165274
11508,-0.005637565041277132
31139,-0.06643606642320043
28421,0.03787216327119382
42566,-0.002030070954014012
20535,0.0023212382111059485
43259,0.007130407832221422
19380,-0.026892512785128265
42753,-0.00026768987999039803
17739,-0.018328375650811066
19624,-0.015573043581840851
3426,-0.0029657346961013548
15793,-0.011338376419366294
25710,0.08304156759807574
23754,-0.00943125033083192
2407,-0.04040995824925536
19007,-0.05628979418089483
14561,-0.006485164557283103
24043,-0.010758870711757563
36684,-0.006823607828579639
30080,0.017041120955395804
6872,0.007075220882316213
10037,0.0015248323845909496
687,0.002420798801579589
39739,-0.009898768294976476
8267,-0.009462607720353528
37231,-0.09843658363867522
20305,-0.004832818199543379
18001,-0.012063840280896384
2083,0.00212203595119817
5672,-0.01182844118831481
33858,-0.0048422251524993035
26519,-0.08849085007354615
36607,-0.006087503468961898
44609,-0.026145384462504202
19239,0.0035045715021041826
18386,0.0006211739081223473
16580,-0.014170886538002497
15833,0.043576467868621654
22727,0.014563407969713116
3505,-0.002115832490858307
30784,0.007138893503650212
20663,-0.06680711668866643
18168,-0.00880819771523422
20034,-0.01832223017283862
2855,0.005957272783878656
9628,0.006549247465621286
15972,-0.004252783867354249
36297,-0.002680876808063809
18109,0.6477138704054379
41719,0.037882985350224135
41844,-0.005931708000975526
29358,-0.003178754416086369
35995,-0.012374995744658977
10592,-0.013464542694967281
23482,0.006571543987789544
42499,-0.01605070922404913
24262,-0.009941917445804596
6775,-0.006050892724155682
37223,-0.011130031451976396
5830,-0.08244428637598387
44417,-0.005007680475710229
34340,-0.004216140509787941
8103,-0.015033260221650996
17872,0.0027547689931262595
16659,0.002411899945344232
11141,-0.02292503358497206
44924,0.007133298913446898
40874,0.1191166550345534
480,0.022765914041665725
42188,-0.002795942665730692
6020,-0.026334362097898065
13911,-0.003391757033058145
36276,0.027758400937102592
31877,0.016908245741401845
7197,0.0404225006227861
24174,0.044592029395038826
32773,-0.0657848703752189
32500,-0.00654426672303551
31157,0.013495497544648127
17656,-0.004735196521214569
33558,0.0026302207564569864
8573,-0.0187405584907971
5024,0.005285295767875248
12136,-0.015438952786819803
33126,0.023819873847982148
33972,0.0732081598820467
22874,-0.029437383262240442
19454,0.0007867763723194698
38238,0.0004792162726655752
21777,0.006804891684322578
25929,-0.004949041908594084
7260,0.1284718266367263
38496,-0.008859088364178614
38291,0.004363308556558185
34035,0.3708189774260655
33156,-0.004653942214428185
24270,-0.029842275911260402
12639,-0.01152494277169816
15960,-0.0048228137870829635
21735,-0.00010060155637667614
34694,0.010209525894940397
7817,-0.05568242514818178
12762,-0.013660030630558848
42084,-0.01447049363352429
33542,-0.04782271675388565
14290,-0.0056023966212363635
35685,-0.14602130168478855
37407,-0.0007827490504807855
2590,0.042808137203358396
31984,0.0008009893112591593
11375,-0.004863576209762396
33266,0.06853458124796075
2767,-0.005766065489714721
17098,-0.02694494815369016
345,-0.05851520848698698
912,0.023352759390671787
26606,-0.003923390788111825
11816,-0.006822992525626328
