,BURDEN
2675,-0.004099486098441796
5314,0.0038306204447963454
4212,-0.005036971049724268
8317,0.03273243173437207
961,-0.017941529878998858
2901,-0.007177455198350467
6316,-0.04321668247450827
2656,-0.26738665555059815
234,-0.023438550316753026
5626,-0.06842363142345423
3913,-0.011294724770114173
3873,-0.028596891622261006
2763,-0.016782820130549853
7178,-0.0922687279028705
8590,-0.12086575590707607
4705,-0.06845574657862183
2180,-0.05003661189699389
4051,-0.005146122724749208
326,0.005240964875034865
4361,-0.032637797957028286
8719,0.07839164249361974
2033,-0.018257651820738477
7208,-0.002870453743945345
8594,-0.011097988633795734
806,0.06458037284799295
8080,-0.01596347159228955
4910,-0.06316376837077653
8853,-0.0054828232829795265
2622,-0.11027654729032721
8338,-0.024727154635405993
6127,-0.030563018410624677
8774,0.02934830743879499
2521,0.5764243052225856
6599,0.015237750358915253
1766,-0.0374916481314501
1222,0.017476419966393292
6585,-0.042402728211546434
3269,-0.007007988618332531
6322,-0.06957670579102682
5751,-0.059467499921839986
451,-0.11554416352930472
16,-0.038033196947104164
24,0.028737589316957357
8554,0.08173757925891317
7897,-0.11754770506662332
3398,0.012656635567749736
4840,-0.04595348816619382
3726,-0.03857995033328826
5421,-0.0010389772822879673
4907,-0.01058278095170491
3667,-0.033860410170125865
8206,-0.01613744885099122
816,-0.02893870148700531
29,-0.012369875820947299
1895,-0.12785474490796653
3639,-0.07312905327917257
4721,0.05738432847335434
7874,0.023511815693563753
1079,-0.023595865207457614
6045,-0.023679395584754626
7974,-0.053166040383917666
6777,-0.017078866370544177
8151,-0.009219025908270659
6570,-0.03272189198921792
690,-0.05015380162153438
7124,-0.01937827568781246
3399,0.3340815977087601
1505,0.018679264771176235
5816,-0.02818249524000259
6156,-0.006957291142371619
4699,-0.23011503656259455
8232,0.34616443403423813
8444,-0.06140669660808355
3316,-0.011602360321646035
3531,0.0035209979372573807
124,0.16395248382477823
7542,0.011250769435663582
2246,0.0919135859515374
2337,-0.003952651706093435
8105,-0.04311903551445764
3696,0.01421517093673716
672,0.14566860147670135
8622,-0.11911844736136715
6892,0.6288305751822292
6598,-0.06353794673745178
2893,-0.05928940437648761
1432,0.9085352891375045
8249,-0.036669049870110756
3385,0.002948994431098223
3431,-0.12103831254569827
6601,-0.005937800848663882
1078,-0.05223525453146813
3,-0.02923920321358575
2023,0.004464771265068085
1931,-0.027152255407012327
4181,0.1181708484878492
1379,-0.01890725287264315
1319,-0.030966596991519504
2880,-0.0335628012213645
1524,-0.01939407901526198
7165,-0.18954595911428276
5286,-0.11735380173236823
6124,-0.05084699452576183
5203,-0.04198351021538198
2954,-0.04533735660536298
5190,-0.04037005004491614
894,-0.008415588927972756
8381,-0.4072900751493538
1271,-0.035995938540215516
2108,-0.09531102901261136
5850,0.3424340659839651
2676,0.006435371842765769
6410,-0.02406901729673161
4285,0.0034953817320753366
6669,0.02938022427602316
8531,-0.030825018925974085
6122,-0.0628874180977051
5015,-0.07935275402107032
4220,-0.051597512893592545
3332,-0.05361246584255794
549,-0.03800442639036532
2216,0.0629915288680625
376,-0.007750690637600616
773,-0.055949697706781945
2204,-0.009258742127258301
5691,-0.03291398821384506
7318,-0.06834340008735304
4345,-0.04529978375862112
7143,-0.0376457147176594
5571,0.11231174003455346
7804,-0.019072997961798344
7881,0.04631042463285813
7503,0.30096709586751047
995,-0.010044237845211398
3802,-0.03798682953728266
6849,-0.06778992964573952
7431,0.078523043164889
5148,-0.03207022053979737
4590,-0.03244121018284277
2261,-0.04010478959797997
1816,-0.18926433851666918
273,-0.08573877851882973
5002,0.9253262067456399
7242,-0.0025723571461216607
925,-0.07087537409064529
3780,-0.032009761182023325
5551,0.2815064673916625
502,-0.016712414538904832
5673,0.00966812609899989
6583,-0.05615063177521459
8229,-0.055108782738951624
1542,-0.012532425231206568
1397,-0.04608700173603547
7253,0.05731945825791346
1080,0.03502984578251059
18,-0.014636417400986562
4406,0.16638150808895635
7385,-0.1179431146887978
6887,-0.039507557537564145
8380,0.018466402392510434
3970,-0.08436341236372882
3668,-0.07279385262492977
187,-0.01576673559283555
2821,0.6208893332118521
1152,-0.04372085636711176
7432,0.05699901661378007
1088,-0.03791672557045554
928,0.6226551546795192
7776,0.15149614403914413
6159,-0.00920751146108259
8235,-0.02260030313378697
7211,-0.03661529672291977
8433,-0.03933281036362146
873,-0.032846787428967114
6097,-0.033616474504461535
5823,0.004850097329163416
6797,-0.024055062934334348
1409,-0.046954396526271064
7006,-0.012608906232860526
6759,-0.08847467106345511
836,0.2870927613597595
7784,-0.012750525699129878
5908,0.009970326421148284
3373,-0.04401847102380313
8066,0.28463279387362106
2618,-0.0013322289947468174
620,-0.019334224050127448
498,0.022405939075721998
7820,-0.02414215804048111
1757,-0.027738541871233563
1371,-0.06616206320681925
8064,-0.41610886145323484
5866,-0.05373490311362228
7536,-0.07488289754721884
6775,-0.04116988890899058
2728,-0.017629722039032188
267,0.016847887867288136
1231,-0.05172410988547159
5898,-0.07606548605877075
7452,-0.04408530390376028
6411,-0.044631879520617174
8301,-0.22666462226475972
8557,0.06261518248494033
5750,-0.096727406132024
358,-0.10834192519074996
7808,-0.017706555904050042
4696,-0.03280081291452153
7988,-0.10093527243795627
3936,-0.01693539946277045
6617,-0.05171951263154961
3108,-0.02212089401377905
2492,0.011966838760108567
7892,0.017971795162874615
1420,-0.0026875476556342676
657,-0.0033124187267521837
7016,-0.004921633685085025
7717,-0.010518082304204285
1066,-0.013330664487842758
6320,0.11976644394957608
1182,-0.06922769028279196
6818,-0.09498767913991828
1858,-0.033104225763308515
4451,-0.014250722089094586
8327,0.11952152781213093
1229,-0.40688534688578826
2325,-0.04003333112489384
7939,0.004018925642130244
7188,-0.03782229044041464
2902,-0.02906987882702288
4646,0.04018643621722523
6376,0.039783624191105815
469,-0.10522990595719925
1534,-0.12086478390552699
4178,-0.08209266297078316
2825,-0.1388787687474909
5142,-0.014839700761120518
3142,-0.009399691825348874
4979,-0.02045156422972033
8290,0.0177092224226352
6339,0.019576412476815505
5338,-0.004452658931942841
1268,-0.07279636395847666
7336,-0.004390454652561632
4492,-0.032816747381495606
6203,0.3630419213273647
431,-0.015476823637304002
1702,-0.0995654284935227
4464,-0.1237836545034561
4164,-0.016489151621080236
5547,0.06122915889104541
6230,-0.004316617634620851
5333,-0.034832996800818944
4650,0.1749361841566868
3028,-0.039002853177013276
1002,-0.004354197460127135
5964,-0.057982094055144116
3698,-0.027016174591866962
8785,-0.24414093149724408
4512,-0.03220606689982754
7111,-0.03306167830585642
1101,-0.027403344184542426
1389,-0.027287101463102453
7640,-0.06489748078193933
3200,0.0023064195849306357
7928,-0.08179584822099348
2856,0.047076123726130514
7847,-0.034311549373514175
8293,-0.20912607747501838
8050,-0.04948583099650422
2158,0.04046355649842831
1961,0.4320005254806104
2189,-0.009508327810633758
2177,-0.1439486563267482
3365,-0.011300630607111284
5084,-0.1514156704675313
443,0.1960390067800371
5914,-0.1464604983809791
3738,0.2255841244055592
5811,-0.06729521197632757
462,0.010659368627215532
3594,-0.16142744916779042
2270,-0.057030162964085446
4911,-0.09090587363282483
8069,-0.02635715041189722
2036,-0.035074535445881856
51,-0.02493370630702467
3886,-0.07010985370474347
5345,-0.07936198155909886
5501,0.008647436221983454
5901,-0.04475132923852422
7940,0.09756664389506975
4912,-0.03674857468262249
1955,-0.15643388449255774
8532,-0.021196872889963775
6373,0.023418740099700297
2011,0.3659505233238378
3658,0.19295613365533165
932,-0.013365619814661917
7233,-0.018129246584257103
1386,-0.07447128680272683
1811,-0.3429638363288682
6768,-0.021526795743748356
1565,-0.030346080972771174
3492,-0.02869267480923192
2784,-0.008914556958259628
6406,-0.025515280146675895
5692,0.02166294238853539
1284,0.2691273205995999
2182,0.01231447170777289
7412,-0.010853464889436892
7476,0.21892981877149398
7066,-0.05393383809199198
1564,-0.0035632921240803944
5130,0.004024164903556421
7678,-0.06756350863545416
2850,-0.023171711874581058
5668,-0.024558164037007023
1083,-0.41655768178176167
5782,0.02182044444004727
2085,0.022881878503580283
1942,0.14292190837443036
7921,-0.05462866151812293
3593,-0.04147726832915276
8847,0.005031084543147546
8127,-0.05771629779019815
5099,-0.05782376618591029
1052,-0.0607598778852942
3736,-0.07221226773388673
118,-0.043510041453064835
7494,-0.005380977532677328
6175,-0.08943111972547009
180,-0.14379974149423946
5422,-0.028580844070785344
1947,0.0967936009336014
2950,0.38742562007076564
2523,-0.043201135631044496
4052,-0.076161797646884
8643,0.00337414089128682
7096,-0.08989228805303022
5809,0.018285399692646864
733,-0.055871351456321924
2098,0.001001136220906626
